seq,latency_h2h_ns
1374,1166110
1375,1239902
1376,1031551
1377,1032905
1378,1173884
1379,1188316
1380,1291461
1381,1224458
1382,1237411
1383,1037313
1384,1228428
1385,1258277
1386,1042919
1387,1098477
1388,1208257
1389,1243791
1390,1206397
1391,1063742
1392,1207030
1393,1188802
1394,1206141
1395,1245335
1396,1229618
1397,792084
1398,1028424
1399,1631818
1400,1162570
1401,1081837
1402,833548
1403,1226484
1404,1128616
1405,1196555
1406,1061622
1407,1233629
1408,1104356
1409,1253176
1410,1114181
1411,783370
1412,1173089
1413,1028368
1414,1159851
1415,1256251
1416,1261281
1417,829399
1418,1183868
1419,968396
1420,1196027
1421,1071557
1422,1219577
1423,992974
1424,1244117
1425,1255023
1426,871963
1427,790680
1428,956003
1429,968977
1430,1261849
1431,860684
1432,1277399
1433,1142100
1434,1287921
1435,1251624
1436,1277610
1437,787590
1438,1140065
1439,1235999
1440,1232763
1441,1260884
1442,1222804
1443,1049910
1444,1188172
1445,1230321
1446,1213301
1447,707380
1448,1304086
1449,1259783
1450,1201008
1451,771816
1452,1287076
1453,1213606
1454,1244324
1455,1182164
1456,1227755
1457,744759
1458,900538
1459,1276422
1460,1239756
1461,1190082
1462,1057748
1463,1255032
1464,1193003
1465,1239070
1466,996123
1467,897618
1468,1121221
1469,1204502
1470,1256412
1471,803835
1472,796709
1473,979474
1474,871660
1475,1189852
1476,1211321
1477,670569
1478,1212760
1479,1104476
1480,1216994
1481,1210570
1482,1167222
1483,971056
1484,1182568
1485,1211901
1486,1149255
1487,714881
1488,1045541
1489,1109624
1490,1218982
1491,739672
1492,984789
1493,1153647
1494,1183463
1495,1204529
1496,1128728
1497,807875
1498,975712
1499,1393079
1500,1254879
1501,1242624
1502,1153174
1503,1088775
1504,1212875
1505,982149
1506,1039913
1507,1240304
1508,1071297
1509,1052611
1510,993044
1511,1086767
1512,1263881
1513,936640
1514,1110312
1515,877425
1516,1176539
1517,762006
1518,919238
1519,1183861
1520,1111891
1521,1247017
1522,1323013
1523,1137097
1524,1090710
1525,1258672
1526,1270782
1527,1263150
1528,1094283
1529,1078561
1530,1040437
1531,1234504
1532,1279810
1533,1016803
1534,1168374
1535,1204061
1536,1175247
1537,788860
1538,1201765
1539,1234311
1540,1240244
1541,1186728
1542,1282619
1543,974762
1544,1173934
1545,1211606
1546,1127972
1547,1203168
1548,939166
1549,1235784
1550,1172350
1551,1180925
1552,1229625
1553,1222352
1554,1192943
1555,1261076
1556,1197065
1557,753178
1558,1194242
1559,1216066
1560,1199678
1561,1089327
1562,1155197
1563,856891
1564,1191175
1565,1199739
1566,1173149
1567,1271726
1568,1161751
1569,1180960
1570,1198591
1571,1226535
1572,1207379
1573,1175747
1574,1187298
1575,1154700
1576,1017150
1577,800019
1578,1004387
1579,868482
1580,1189379
1581,1063845
1582,1148800
1583,1065836
1584,1069297
1585,1244021
1586,1062733
1587,1136016
1588,1177011
1589,1181038
1590,1144047
1591,1050259
1592,1227671
1593,1072172
1594,1199437
1595,1140532
1596,1155085
1597,782579
1598,962745
1599,1361153
1600,1228245
1601,862479
1602,876268
1603,1147209
1604,1235410
1605,1129282
1606,1222123
1607,1077802
1608,974459
1609,1265117
1610,1051115
1611,1185422
1612,1008328
1613,1205904
1614,1000161
1615,1169052
1616,1140937
1617,808525
1618,1137623
1619,1197747
1620,949405
1621,1249523
1622,1160021
1623,1005726
1624,1109615
1625,1157093
1626,1190196
1627,1238651
1628,1225861
1629,1224556
1630,1202644
1631,1277854
1632,1181070
1633,1192604
1634,971368
1635,1255989
1636,958053
1637,729369
1638,860416
1639,1217500
1640,1152973
1641,1176961
1642,951771
1643,1129402
1644,1047318
1645,1149073
1646,1183342
1647,1167815
1648,1180762
1649,1199886
1650,1163698
1651,1095038
1652,1167193
1653,900865
1654,1119127
1655,1147448
1656,1021560
1657,713840
1658,1078579
1659,1178037
1660,1029582
1661,1148828
1662,1149317
1663,1091430
1664,966907
1665,1255441
1666,1073009
1667,1204548
1668,1051964
1669,1228262
1670,1258451
1671,1102324
1672,1235099
