seq,rtt_m2h_ns
1305,12287000
1306,12286000
1307,12291000
1308,12287000
1309,12309000
1310,12310000
1311,12291000
1312,12292000
1313,12305000
1314,12303000
1315,12313000
1316,12286000
1317,12333000
1318,11511000
1319,12291000
1320,12286000
1321,11435000
1322,11471000
1323,11030000
1324,11377000
1325,11464000
1326,11046000
1327,11544000
1328,11330000
1329,12317000
1330,11421000
1331,11562000
1332,11584000
1333,11449000
1334,11586000
1335,11591000
1336,11587000
1337,11137000
1338,11591000
1339,11485000
1340,11476000
1341,11360000
1342,11135000
1343,12303000
1344,12287000
1345,11630000
1346,12283000
1347,12287000
1348,11313000
1349,12286000
1350,12291000
1351,11597000
1352,12312000
1353,11195000
1354,11631000
1355,11349000
1356,12303000
1357,11428000
1358,11302000
1359,12295000
1360,11464000
1361,11590000
1362,12292000
1363,12305000
1364,12293000
1365,11610000
1366,11542000
1367,12305000
1368,11278000
1369,11496000
1370,12296000
1371,12349000
1372,13440000
1373,12286000
1374,12283000
1375,11199000
1376,12287000
1377,12305000
1378,11255000
1379,12310000
1380,12291000
1381,12324000
1382,11564000
1383,11026000
1384,11530000
1385,12291000
1386,12282000
1387,11594000
1388,11316000
1389,12296000
1390,12286000
1391,12291000
1392,11560000
1393,12296000
1394,12307000
1395,12291000
1396,12295000
1397,11505000
1398,11390000
1399,11234000
1400,11188000
1401,11188000
1402,11198000
1403,11255000
1404,11200000
1405,12296000
1406,12296000
1407,11564000
1408,11341000
1409,12291000
1410,11230000
1411,11166000
1412,11239000
1413,11327000
1414,11313000
1415,12349000
1416,11191000
1417,11410000
1418,11271000
1419,11011000
1420,12291000
1421,11581000
1422,11155000
1423,12303000
1424,11366000
1425,11534000
1426,11177000
1427,11266000
1428,12283000
1429,13446000
1430,11205000
1431,11200000
1432,11208000
1433,10654000
1434,11087000
1435,12287000
1436,11314000
1437,12291000
1438,11315000
1439,11389000
1440,11415000
1441,12320000
1442,10724000
1443,12302000
1444,12306000
1445,13440000
1446,13499000
1447,12291000
1448,12348000
1449,11310000
1450,13435000
1451,12286000
1452,13432000
1453,12287000
1454,13436000
1455,13473000
1456,13436000
1457,13443000
1458,12291000
1459,13470000
1460,11019000
1461,11583000
1462,11091000
1463,10771000
1464,11591000
1465,13456000
1466,12292000
1467,11549000
1468,13438000
1469,12296000
